MsgID.LOCAL_POSITION,1521367565.6616993,0.1651669,8.5908566,-4.9896450
MsgID.LOCAL_VELOCITY,1521367565.6616993,-0.0063279,8.2501192,-0.1097281
MsgID.GLOBAL_POSITION,1521367565.8758235,-122.3956339,37.7932829,5.0090000
MsgID.LOCAL_VELOCITY,1521367565.8758235,-0.0300000,8.5700000,0.0900000
MsgID.LOCAL_POSITION,1521367565.8763454,0.1542303,10.4935570,-5.0090084
MsgID.LOCAL_VELOCITY,1521367565.8763454,-0.0311094,8.5708523,0.0990752
MsgID.GLOBAL_POSITION,1521367566.1255622,-122.3956074,37.7932817,5.0110000
MsgID.LOCAL_VELOCITY,1521367566.1255622,-0.0500000,8.7200000,0.1700000
MsgID.LOCAL_POSITION,1521367566.1260262,0.0161684,12.8489628,-5.0113354
MsgID.LOCAL_VELOCITY,1521367566.1260262,-0.0554718,8.7263899,0.1736395
MsgID.GLOBAL_POSITION,1521367566.3751831,-122.3955826,37.7932814,5.0140000
MsgID.LOCAL_VELOCITY,1521367566.3751831,-0.0300000,8.7900000,0.2400000
MsgID.LOCAL_POSITION,1521367566.3756266,-0.0156841,15.0521898,-5.0147500
MsgID.LOCAL_VELOCITY,1521367566.3756266,-0.0357382,8.7976179,0.2406712
MsgID.STATE,1521367566.6164548,True,True
MsgID.GLOBAL_HOME,1521367566.6185374,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1521367566.6611331,-122.3955588,37.7932813,5.0140000
MsgID.LOCAL_VELOCITY,1521367566.6611331,0.0000000,8.8300000,0.2600000
MsgID.LOCAL_POSITION,1521367566.6612775,-0.0208193,17.1668282,-5.0143452
MsgID.LOCAL_VELOCITY,1521367566.6612775,-0.0073667,8.8355198,0.2669992
MsgID.GLOBAL_POSITION,1521367566.8761992,-122.3955336,37.7932813,4.9990000
MsgID.LOCAL_VELOCITY,1521367566.8761992,0.0000000,8.8700000,0.2200000
MsgID.LOCAL_POSITION,1521367566.8770366,-0.0208193,19.4079609,-4.9999547
MsgID.LOCAL_VELOCITY,1521367566.8770366,0.0052703,8.8701630,0.2214859
MsgID.GLOBAL_POSITION,1521367567.1261857,-122.3955091,37.7932813,4.9950000
MsgID.LOCAL_VELOCITY,1521367567.1261857,0.0100000,8.8900000,0.1300000
MsgID.LOCAL_POSITION,1521367567.1269867,-0.0184910,21.5871906,-4.9956617
MsgID.LOCAL_VELOCITY,1521367567.1269867,0.0126204,8.8998690,0.1339723
MsgID.GLOBAL_POSITION,1521367567.3759725,-122.3954839,37.7932815,4.9880000
MsgID.LOCAL_VELOCITY,1521367567.3759725,0.0100000,8.9000000,0.0500000
MsgID.LOCAL_POSITION,1521367567.3768401,0.0032075,23.8290062,-4.9888549
MsgID.LOCAL_VELOCITY,1521367567.3768401,0.0165450,8.9092531,0.0565650
MsgID.STATE,1521367567.6157496,True,True
MsgID.GLOBAL_HOME,1521367567.6194732,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1521367567.6615038,-122.3954587,37.7932817,4.9830000
MsgID.LOCAL_VELOCITY,1521367567.6615038,0.0000000,8.8800000,-0.0100000
MsgID.LOCAL_POSITION,1521367567.6620357,0.0264517,26.0650902,-4.9833369
MsgID.LOCAL_VELOCITY,1521367567.6620357,0.0048411,8.8877745,-0.0107269
MsgID.GLOBAL_POSITION,1521367567.8767829,-122.3954347,37.7932813,4.9790000
MsgID.LOCAL_VELOCITY,1521367567.8767829,-0.0100000,7.8800000,-0.0700000
MsgID.LOCAL_POSITION,1521367567.8776784,-0.0242342,28.1995964,-4.9792614
MsgID.LOCAL_VELOCITY,1521367567.8776784,-0.0190335,7.8885217,-0.0795351
MsgID.GLOBAL_POSITION,1521367568.1276836,-122.3954150,37.7932809,4.9740000
MsgID.LOCAL_VELOCITY,1521367568.1276836,0.0000000,6.1100000,-0.0900000
MsgID.LOCAL_POSITION,1521367568.1282032,-0.0707032,29.9495907,-4.9746857
MsgID.LOCAL_VELOCITY,1521367568.1282032,-0.0007945,6.1115232,-0.0975848
MsgID.GLOBAL_POSITION,1521367568.3767173,-122.3954006,37.7932803,4.9720000
MsgID.LOCAL_VELOCITY,1521367568.3767173,0.4100000,4.7400000,-0.1200000
MsgID.LOCAL_POSITION,1521367568.4174840,-0.1349968,31.2294331,-4.9720802
MsgID.LOCAL_VELOCITY,1521367568.4174840,0.4193894,4.7416992,-0.1270905
MsgID.STATE,1521367568.6164119,True,True
MsgID.GLOBAL_HOME,1521367568.6184218,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1521367568.6614678,-122.3953896,37.7932837,4.9760000
MsgID.LOCAL_VELOCITY,1521367568.6614678,1.6100000,3.8100000,-0.1500000
MsgID.LOCAL_POSITION,1521367568.6620014,0.2446332,32.2038841,-4.9768691
MsgID.LOCAL_VELOCITY,1521367568.6620014,1.6159527,3.8132992,-0.1553085
MsgID.GLOBAL_POSITION,1521367568.8762779,-122.3953783,37.7932888,4.9820000
MsgID.LOCAL_VELOCITY,1521367568.8762779,2.6500000,2.9400000,-0.1300000
MsgID.LOCAL_POSITION,1521367568.8770843,0.8056575,33.2063179,-4.9828854
MsgID.LOCAL_VELOCITY,1521367568.8770843,2.6573818,2.9479985,-0.1315172
MsgID.GLOBAL_POSITION,1521367569.1277568,-122.3953704,37.7932959,4.9850000
MsgID.LOCAL_VELOCITY,1521367569.1277568,3.5700000,2.1300000,-0.0800000
MsgID.LOCAL_POSITION,1521367569.1285615,1.5964465,33.9114532,-4.9853024
MsgID.LOCAL_VELOCITY,1521367569.1285615,3.5735464,2.1321366,-0.0878228
MsgID.GLOBAL_POSITION,1521367569.3781817,-122.3953649,37.7933050,4.9890000
MsgID.LOCAL_VELOCITY,1521367569.3781817,4.4600000,1.3500000,-0.0600000
MsgID.LOCAL_POSITION,1521367569.3786988,2.6140707,34.4044533,-4.9898968
MsgID.LOCAL_VELOCITY,1521367569.3786988,4.4622078,1.3576059,-0.0629885
MsgID.STATE,1521367569.6167119,True,True
MsgID.GLOBAL_HOME,1521367569.6187356,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1521367569.6614754,-122.3953616,37.7933146,4.9900000
MsgID.LOCAL_VELOCITY,1521367569.6614754,5.2700000,0.6500000,0.0000000
MsgID.LOCAL_POSITION,1521367569.6622162,3.6821544,34.6920471,-4.9907737
MsgID.LOCAL_VELOCITY,1521367569.6622162,5.2784100,0.6530324,0.0063853
MsgID.GLOBAL_POSITION,1521367569.8784969,-122.3953626,37.7933285,4.9960000
MsgID.LOCAL_VELOCITY,1521367569.8784969,6.0800000,-0.0100000,0.0100000
MsgID.LOCAL_POSITION,1521367569.8794501,5.2168040,34.6080627,-4.9964385
MsgID.LOCAL_VELOCITY,1521367569.8794501,6.0814381,-0.0114980,0.0120143
MsgID.GLOBAL_POSITION,1521367570.1284676,-122.3953627,37.7933438,5.0030000
MsgID.LOCAL_VELOCITY,1521367570.1284676,6.8300000,-0.5800000,0.0700000
MsgID.LOCAL_POSITION,1521367570.1290152,6.9260187,34.5990982,-5.0037384
MsgID.LOCAL_VELOCITY,1521367570.1290152,6.8320022,-0.5817024,0.0724798
MsgID.GLOBAL_POSITION,1521367570.3792377,-122.3953655,37.7933591,5.0010000
MsgID.LOCAL_VELOCITY,1521367570.3792377,7.5700000,-1.1000000,0.0800000
MsgID.LOCAL_POSITION,1521367570.3800502,8.6248856,34.3513260,-5.0016046
MsgID.LOCAL_VELOCITY,1521367570.3800502,7.5733519,-1.1030453,0.0842252
MsgID.STATE,1521367570.6165860,True,True
MsgID.GLOBAL_HOME,1521367570.6187007,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1521367570.6614754,-122.3953710,37.7933755,5.0000000
MsgID.LOCAL_VELOCITY,1521367570.6614754,8.2200000,-1.4800000,0.0800000
MsgID.LOCAL_POSITION,1521367570.6620102,10.4395657,33.8542900,-5.0001311
MsgID.LOCAL_VELOCITY,1521367570.6620102,8.2207251,-1.4859140,0.0845813
MsgID.GLOBAL_POSITION,1521367570.8789389,-122.3953727,37.7933951,5.0020000
MsgID.LOCAL_VELOCITY,1521367570.8789389,8.5400000,-1.6400000,0.0500000
MsgID.LOCAL_POSITION,1521367570.8795063,12.6239157,33.7077026,-5.0021272
MsgID.LOCAL_VELOCITY,1521367570.8795063,8.5432625,-1.6467105,0.0592920
MsgID.GLOBAL_POSITION,1521367571.1276009,-122.3953782,37.7934152,4.9980000
MsgID.LOCAL_VELOCITY,1521367571.1276009,8.6100000,-1.7500000,0.0600000
MsgID.LOCAL_POSITION,1521367571.1283946,14.8619013,33.2126122,-4.9986296
MsgID.LOCAL_VELOCITY,1521367571.1283946,8.6162233,-1.7546867,0.0683168
MsgID.GLOBAL_POSITION,1521367571.3776374,-122.3953841,37.7934348,4.9960000
MsgID.LOCAL_VELOCITY,1521367571.3776374,8.6400000,-1.8000000,0.0600000
MsgID.LOCAL_POSITION,1521367571.3798747,17.0334721,32.6955833,-4.9967904
MsgID.LOCAL_VELOCITY,1521367571.3798747,8.6495438,-1.8063911,0.0685667
MsgID.STATE,1521367571.6178145,True,True
MsgID.GLOBAL_HOME,1521367571.6199298,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1521367571.6614778,-122.3953890,37.7934543,4.9920000
MsgID.LOCAL_VELOCITY,1521367571.6614778,8.6800000,-1.8100000,0.0400000
MsgID.LOCAL_POSITION,1521367571.6620190,19.1957035,32.2539062,-4.9925847
MsgID.LOCAL_VELOCITY,1521367571.6620190,8.6853924,-1.8139784,0.0463919
MsgID.GLOBAL_POSITION,1521367571.8790059,-122.3953943,37.7934739,4.9980000
MsgID.LOCAL_VELOCITY,1521367571.8790059,8.6900000,-1.8100000,0.0300000
MsgID.LOCAL_POSITION,1521367571.8798099,21.3741360,31.7909584,-4.9986563
MsgID.LOCAL_VELOCITY,1521367571.8798099,8.6947651,-1.8177081,0.0360552
MsgID.GLOBAL_POSITION,1521367572.1297419,-122.3953993,37.7934933,4.9970000
MsgID.LOCAL_VELOCITY,1521367572.1297419,8.6900000,-1.8100000,0.0200000
MsgID.LOCAL_POSITION,1521367572.1302731,23.5347633,31.3457870,-4.9977350
MsgID.LOCAL_VELOCITY,1521367572.1302731,8.6971083,-1.8153424,0.0273307
MsgID.GLOBAL_POSITION,1521367572.3799179,-122.3954043,37.7935123,4.9880000
MsgID.LOCAL_VELOCITY,1521367572.3799179,8.7000000,-1.8100000,0.0000000
MsgID.LOCAL_POSITION,1521367572.3804467,25.6436234,30.8941574,-4.9884992
MsgID.LOCAL_VELOCITY,1521367572.3804467,8.7035666,-1.8131474,-0.0071228
MsgID.STATE,1521367572.6162629,True,True
MsgID.GLOBAL_HOME,1521367572.6204572,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1521367572.6614695,-122.3954093,37.7935322,4.9800000
MsgID.LOCAL_VELOCITY,1521367572.6614695,8.2000000,-1.6600000,-0.0500000
MsgID.LOCAL_POSITION,1521367572.6619947,27.8520851,30.4531040,-4.9804430
MsgID.LOCAL_VELOCITY,1521367572.6619947,8.2015295,-1.6695337,-0.0529324
MsgID.GLOBAL_POSITION,1521367572.8804145,-122.3954135,37.7935501,4.9820000
MsgID.LOCAL_VELOCITY,1521367572.8804145,6.4100000,-1.3100000,-0.0900000
MsgID.LOCAL_POSITION,1521367572.8809652,29.8386841,30.0799751,-4.9820046
MsgID.LOCAL_VELOCITY,1521367572.8809652,6.4128947,-1.3199904,-0.0924672
MsgID.GLOBAL_POSITION,1521367573.1290646,-122.3954163,37.7935630,4.9760000
MsgID.LOCAL_VELOCITY,1521367573.1290646,4.8500000,-1.6200000,-0.1300000
MsgID.LOCAL_POSITION,1521367573.1694760,31.2778358,29.8345833,-4.9763684
MsgID.LOCAL_VELOCITY,1521367573.1694760,4.8579874,-1.6214025,-0.1363733
MsgID.GLOBAL_POSITION,1521367573.3806775,-122.3954219,37.7935723,4.9760000
MsgID.LOCAL_VELOCITY,1521367573.3806775,3.9600000,-2.6200000,-0.1600000
MsgID.LOCAL_POSITION,1521367573.3815374,32.3122215,29.3371124,-4.9767785
MsgID.LOCAL_VELOCITY,1521367573.3815374,3.9646690,-2.6227679,-0.1688453
MsgID.STATE,1521367573.6180377,True,True
MsgID.GLOBAL_HOME,1521367573.6198750,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1521367573.6614766,-122.3954322,37.7935803,4.9770000
MsgID.LOCAL_VELOCITY,1521367573.6614766,3.0600000,-3.5800000,-0.2000000
MsgID.LOCAL_POSITION,1521367573.6620140,33.1998253,28.4138832,-4.9778485
MsgID.LOCAL_VELOCITY,1521367573.6620140,3.0687370,-3.5847516,-0.2072413
MsgID.GLOBAL_POSITION,1521367573.8809874,-122.3954427,37.7935844,4.9840000
MsgID.LOCAL_VELOCITY,1521367573.8809874,2.2100000,-4.4400000,-0.1500000
MsgID.LOCAL_POSITION,1521367573.8817716,33.6571426,27.4831409,-4.9843431
MsgID.LOCAL_VELOCITY,1521367573.8817716,2.2164385,-4.4458289,-0.1539603
MsgID.GLOBAL_POSITION,1521367574.1294439,-122.3954563,37.7935885,4.9830000
MsgID.LOCAL_VELOCITY,1521367574.1294439,1.4100000,-5.2700000,-0.1500000
MsgID.LOCAL_POSITION,1521367574.1302617,34.1110573,26.2793961,-4.9838796
MsgID.LOCAL_VELOCITY,1521367574.1302617,1.4197251,-5.2773037,-0.1520858
MsgID.GLOBAL_POSITION,1521367574.3810287,-122.3954727,37.7935914,4.9900000
MsgID.LOCAL_VELOCITY,1521367574.3810287,0.6800000,-6.0400000,-0.0900000
MsgID.LOCAL_POSITION,1521367574.3818817,34.4283676,24.8158760,-4.9907994
MsgID.LOCAL_VELOCITY,1521367574.3818817,0.6879328,-6.0415125,-0.0990383
MsgID.STATE,1521367574.6169443,True,True
MsgID.GLOBAL_HOME,1521367574.6211030,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1521367574.6614797,-122.3954908,37.7935907,4.9960000
MsgID.LOCAL_VELOCITY,1521367574.6614797,0.0100000,-6.7300000,0.0000000
MsgID.LOCAL_POSITION,1521367574.6620069,34.3553734,23.2087879,-4.9968734
MsgID.LOCAL_VELOCITY,1521367574.6620069,0.0159767,-6.7362781,0.0071816
MsgID.GLOBAL_POSITION,1521367574.8811827,-122.3955095,37.7935906,4.9980000
MsgID.LOCAL_VELOCITY,1521367574.8811827,-0.6200000,-7.4600000,-0.0100000
MsgID.LOCAL_POSITION,1521367574.8820519,34.3470078,21.5502586,-4.9988399
MsgID.LOCAL_VELOCITY,1521367574.8820519,-0.6223354,-7.4641733,-0.0163059
MsgID.GLOBAL_POSITION,1521367575.1300344,-122.3955329,37.7935889,5.0070000
MsgID.LOCAL_VELOCITY,1521367575.1300344,-1.1600000,-8.0800000,0.0500000
MsgID.LOCAL_POSITION,1521367575.1309659,34.1546249,19.4658890,-5.0077367
MsgID.LOCAL_VELOCITY,1521367575.1309659,-1.1643195,-8.0879078,0.0501041
MsgID.GLOBAL_POSITION,1521367575.3808370,-122.3955573,37.7935874,5.0080000
MsgID.LOCAL_VELOCITY,1521367575.3808370,-1.5400000,-8.4400000,0.1000000
MsgID.LOCAL_POSITION,1521367575.3814447,33.9871025,17.2997704,-5.0087490
MsgID.LOCAL_VELOCITY,1521367575.3814447,-1.5427999,-8.4407673,0.1096467
MsgID.STATE,1521367575.6170919,True,True
MsgID.GLOBAL_HOME,1521367575.6190066,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1521367575.6612194,-122.3955799,37.7935833,5.0060000
MsgID.LOCAL_VELOCITY,1521367575.6612194,-1.7700000,-8.5700000,0.1200000
MsgID.LOCAL_POSITION,1521367575.6614063,33.5313225,15.2852583,-5.0062246
MsgID.LOCAL_VELOCITY,1521367575.6614063,-1.7701049,-8.5753050,0.1238322
MsgID.GLOBAL_POSITION,1521367575.8816137,-122.3956059,37.7935777,5.0060000
MsgID.LOCAL_VELOCITY,1521367575.8816137,-1.8900000,-8.6200000,0.1300000
MsgID.LOCAL_POSITION,1521367575.8823965,32.9099884,12.9748669,-5.0065804
MsgID.LOCAL_VELOCITY,1521367575.8823965,-1.8938016,-8.6210976,0.1306236
MsgID.GLOBAL_POSITION,1521367576.1315646,-122.3956294,37.7935732,5.0050000
MsgID.LOCAL_VELOCITY,1521367576.1315646,-1.9200000,-8.6500000,0.0900000
MsgID.LOCAL_POSITION,1521367576.1320901,32.4109306,10.8862543,-5.0051541
MsgID.LOCAL_VELOCITY,1521367576.1320901,-1.9229213,-8.6544771,0.0910919
MsgID.GLOBAL_POSITION,1521367576.3809421,-122.3956535,37.7935708,5.0000000
MsgID.LOCAL_VELOCITY,1521367576.3809421,-1.9200000,-8.6600000,0.0600000
MsgID.LOCAL_POSITION,1521367576.3821070,32.1477661,8.7454872,-5.0003724
MsgID.LOCAL_VELOCITY,1521367576.3821070,-1.9234871,-8.6682730,0.0663475
MsgID.STATE,1521367576.6177585,True,True
MsgID.GLOBAL_HOME,1521367576.6199284,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1521367576.6654713,-122.3956776,37.7935655,4.9970000
MsgID.LOCAL_VELOCITY,1521367576.6654713,-2.0000000,-8.6500000,0.0400000
MsgID.LOCAL_POSITION,1521367576.6660006,31.5532093,6.6040683,-4.9971499
MsgID.LOCAL_VELOCITY,1521367576.6660006,-2.0098157,-8.6569204,0.0476197
MsgID.GLOBAL_POSITION,1521367576.8820961,-122.3957002,37.7935597,4.9960000
MsgID.LOCAL_VELOCITY,1521367576.8820961,-2.0300000,-8.6500000,0.0400000
MsgID.LOCAL_POSITION,1521367576.8826149,30.9118519,4.5999780,-4.9960971
MsgID.LOCAL_VELOCITY,1521367576.8826149,-2.0394857,-8.6541700,0.0409687
MsgID.GLOBAL_POSITION,1521367577.1310668,-122.3957256,37.7935564,4.9880000
MsgID.LOCAL_VELOCITY,1521367577.1310668,-1.8100000,-8.1900000,0.0200000
MsgID.LOCAL_POSITION,1521367577.1335464,30.5489979,2.3345895,-4.9887624
MsgID.LOCAL_VELOCITY,1521367577.1335464,-1.8134110,-8.1997814,0.0206159
MsgID.GLOBAL_POSITION,1521367577.3829741,-122.3957475,37.7935527,4.9920000
MsgID.LOCAL_VELOCITY,1521367577.3829741,-1.4300000,-6.5500000,-0.0200000
MsgID.LOCAL_POSITION,1521367577.3834956,30.1280937,0.3932807,-4.9921789
MsgID.LOCAL_VELOCITY,1521367577.3834956,-1.4318225,-6.5505219,-0.0292296
MsgID.STATE,1521367577.6185675,True,True
MsgID.GLOBAL_HOME,1521367577.6206114,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1521367577.6614954,-122.3957614,37.7935503,5.0010000
